"","X.x","Bed","Year_planted","Species","Site","Sample_Date","Month","Day","Year","Canopy_Height_cm","Width_cm","Width_2_cm","Stem_diameter","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","SampleID_standard","biovolume","Sample_age","mean_stem_elong","mean_leaf_length","mean_width","population","X.y","Latitude","Longitude","Elevation","Date_propagated","Date_planted","Mother_LS","Cutting_length","Cutting_diameter"
"3494",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-23,NA,NA,2016,38,232,150,NA,40,35,NA,24,25,NA,"HE16SR15",1322400,NA,NA,NA,191,"source_north",328,NA,NA,NA,"2016-07-24","2016-08-09",18,32.1,10.2
"3495",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-23,NA,NA,2016,67,331,220,NA,47,46,NA,95,48,NA,"HE16SR16",4878940,NA,NA,NA,275.5,"source_north",329,NA,NA,NA,"2016-07-24","2016-08-09",33,31.2,11.2
"3496",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-23,NA,NA,2016,65,229,221,NA,104,89,NA,65,63,NA,"HE16SR17",3289585,NA,NA,NA,225,"source_north",330,NA,NA,NA,"2016-07-24","2016-08-09",26.6,36.5,10.9
"3497",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-23,NA,NA,2016,59,183,155,NA,82,81,NA,270,277,NA,"HE16SR18",1673535,NA,NA,NA,169,"source_north",331,NA,NA,NA,"2016-07-24","2016-08-09",20.3,36.7,9.6
"3498",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-23,NA,NA,2016,62,403,624,NA,58,62,NA,172,151,NA,"HE16SR19",15591264,NA,NA,NA,513.5,"source_north",332,NA,NA,NA,"2016-07-24","2016-08-09",21.7,33.6,10
"3499",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-23,NA,NA,2016,33,132,188,NA,50,48,NA,61,67,NA,"HE16SR20",818928,NA,NA,NA,160,"source_north",333,NA,NA,NA,"2016-07-24","2016-08-09",9,38,7.1
"3500",NA,NA,2016,"Salix arctica","Qikiqtaruk",2016-07-23,NA,NA,2016,8,60,19,NA,NA,NA,NA,NA,NA,NA,"HE16SA6",9120,NA,NA,NA,39.5,"source_north",334,NA,NA,NA,"2016-07-24","2016-08-06",8,20.2,7.7
"3501",NA,NA,2016,"Salix arctica","Qikiqtaruk",2016-07-23,NA,NA,2016,11,56,27,NA,NA,NA,NA,NA,NA,NA,"HE16SA7",16632,NA,NA,NA,41.5,"source_north",335,NA,NA,NA,"2016-07-24","2016-08-06",6,27.6,6.1
"3502",NA,NA,2016,"Salix arctica","Qikiqtaruk",2016-07-23,NA,NA,2016,6,40,66,NA,NA,NA,NA,NA,NA,NA,"HE16SA10",15840,NA,NA,NA,53,"source_north",336,NA,NA,NA,"2016-07-24","2016-08-06",23.6,20.8,6.2
"3503",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,39,217,277,NA,48,52,NA,124,49,NA,"HE16SP21",2344251,NA,NA,NA,247,"source_north",337,NA,NA,NA,"2016-07-25","2016-08-06",16.9,45.2,11.9
"3504",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,55,1005,462,NA,50,48,NA,112,103,NA,"HE16SP23",25537050,NA,NA,NA,733.5,"source_north",338,NA,NA,NA,"2016-07-25","2016-08-06",12,46.4,9.3
"3505",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,77,515,306,NA,62,46,NA,205,66,NA,"HE16SP24",12134430,NA,NA,NA,410.5,"source_north",339,NA,NA,NA,"2016-07-25","2016-08-06",15.6,44.9,8.8
"3506",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,83,238,283,NA,53,51,NA,81,137,NA,"HE16SP25",5590382,NA,NA,NA,260.5,"source_north",340,NA,NA,NA,"2016-07-25","2016-08-06",14.9,47.2,13.6
"3507",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,91,367,568,NA,66,67,NA,109,88,NA,"HE16SP26",18969496,NA,NA,NA,467.5,"source_north",341,NA,NA,NA,"2016-07-25","2016-08-06",12.7,35.2,9.8
"3508",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,39,141,89,NA,40,42,NA,31,38,NA,"HE16SP27",489411,NA,NA,NA,115,"source_north",342,NA,NA,NA,"2016-07-25","2016-08-06",12.9,36,11.5
"3509",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,35,NA,NA,NA,54,49,NA,79,38,NA,"HE16SP28",NA,NA,NA,NA,NA,"source_north",343,NA,NA,NA,"2016-07-25","2016-08-06",8.1,20.5,8.8
"3510",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,53,652,426,NA,51,55,NA,166,156,NA,"HE16SP29",14720856,NA,NA,NA,539,"source_north",344,NA,NA,NA,"2016-07-25","2016-08-06",13,44.5,12.1
"3511",NA,NA,2016,"Salix pulchra","Qikiqtaruk",2016-07-24,NA,NA,2016,52,428,402,NA,97,76,NA,181,260,NA,"HE16SP30",8946912,NA,NA,NA,415,"source_north",345,NA,NA,NA,"2016-07-25","2016-08-06",15.6,46.5,12.9
"3512",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,69,115,95,NA,NA,NA,NA,NA,NA,NA,"HE16SR21",753825,NA,NA,NA,105,"source_north",346,NA,NA,NA,"2016-07-25","2016-08-06",20,35.6,8.5
"3513",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,77,120,109,NA,NA,NA,NA,NA,NA,NA,"HE16SR22",1007160,NA,NA,NA,114.5,"source_north",347,NA,NA,NA,"2016-07-25","2016-08-06",15,34.7,10.1
"3514",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,62,157,128,NA,NA,NA,NA,NA,NA,NA,"HE16SR23",1245952,NA,NA,NA,142.5,"source_north",348,NA,NA,NA,"2016-07-25","2016-08-06",24,39.1,8.5
"3515",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,29,68,80,NA,NA,NA,NA,NA,NA,NA,"HE16SR25",157760,NA,NA,NA,74,"source_north",349,NA,NA,NA,"2016-07-25","2016-08-06",25,22.5,7.4
"3516",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,35,110,40,NA,NA,NA,NA,NA,NA,NA,"HE16SR26",154000,NA,NA,NA,75,"source_north",350,NA,NA,NA,"2016-07-25","2016-08-06",10,25.2,8.8
"3517",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,25,127,161,NA,NA,NA,NA,NA,NA,NA,"HE16SR27",511175,NA,NA,NA,144,"source_north",351,NA,NA,NA,"2016-07-25","2016-08-06",15,30.4,8.2
"3518",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,30,106,82,NA,NA,NA,NA,NA,NA,NA,"HE16SR28",260760,NA,NA,NA,94,"source_north",352,NA,NA,NA,"2016-07-25","2016-08-06",19,24,8
"3519",NA,NA,2016,"Salix richardsonii","Qikiqtaruk",2016-07-24,NA,NA,2016,38,126,95,NA,NA,NA,NA,NA,NA,NA,"HE16SR29",454860,NA,NA,NA,110.5,"source_north",353,NA,NA,NA,"2016-07-25","2016-08-06",19,30.5,9.5
"3520",NA,NA,2016,"Salix arctica","Qikiqtaruk",2016-07-24,NA,NA,2016,8,44,29,NA,NA,NA,NA,NA,NA,NA,"HE16SA11",10208,NA,NA,NA,36.5,"source_north",354,NA,NA,NA,"2016-07-25","2016-08-06",9,28,8.4
"3521",NA,NA,2016,"Salix arctica","Qikiqtaruk",2016-07-24,NA,NA,2016,12,54,44,NA,NA,NA,NA,NA,NA,NA,"HE16SA12",28512,NA,NA,NA,49,"source_north",355,NA,NA,NA,"2016-07-25","2016-08-06",7,15.6,7.7
"3522",NA,NA,2016,"Salix arctica","Qikiqtaruk",2016-07-24,NA,NA,2016,8.5,44,69,NA,NA,NA,NA,NA,NA,NA,"HE16SA13",25806,NA,NA,NA,56.5,"source_north",356,NA,NA,NA,"2016-07-25","2016-08-06",5,24,3.5
"3523",NA,NA,2016,"Salix arctica","Qikiqtaruk",2016-07-24,NA,NA,2016,12,39,35,NA,NA,NA,NA,NA,NA,NA,"HE16SA14",16380,NA,NA,NA,37,"source_north",357,NA,NA,NA,"2016-07-25","2016-08-06",5.1,19.1,5.7
"3524",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,106,179,73,NA,74,81,NA,151,145,NA,"KP16SP41",1385102,NA,NA,NA,126,"source_south",358,NA,NA,NA,NA,"2016-08-08",34,50.8,7.6
"3525",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,99.5,248,251,NA,52,55,NA,121,140,NA,"KP16SP42",6193676,NA,NA,NA,249.5,"source_south",359,NA,NA,NA,NA,"2016-08-08",25,42,9.8
"3526",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,73,251,162,NA,66,62,NA,87,263,NA,"KP16SP43",2968326,NA,NA,NA,206.5,"source_south",360,NA,NA,NA,NA,"2016-08-08",17,47.5,8.3
"3527",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,127,256,191,NA,86,87,NA,65,115,NA,"KP16SP44",6209792,NA,NA,NA,223.5,"source_south",361,NA,NA,NA,NA,"2016-08-08",34,41.9,7.4
"3528",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,93,185,154,NA,59,54,NA,135,141,NA,"KP16SP45",2649570,NA,NA,NA,169.5,"source_south",362,NA,NA,NA,NA,"2016-08-08",24,41.1,8.7
"3529",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,140,276,273,NA,9.4,8.7,NA,12.6,18.7,NA,"KP16SP46",10548720,NA,NA,NA,274.5,"source_south",363,NA,NA,NA,NA,"2016-08-08",37,42.9,10.3
"3530",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,108,279,190,NA,8.1,7.3,NA,13.3,13.2,NA,"KP16SP47",5725080,NA,NA,NA,234.5,"source_south",364,NA,NA,NA,NA,"2016-08-08",29.1,32.5,14.9
"3531",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,52,118,107,NA,3.1,4.3,NA,8,13.7,NA,"KP16SP48",656552,NA,NA,NA,112.5,"source_south",365,NA,NA,NA,NA,"2016-08-08",19.5,36.2,11.6
"3532",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,101,310,226,NA,6.3,5.8,NA,12.3,7.4,NA,"KP16SP49",7076060,NA,NA,NA,268,"source_south",366,NA,NA,NA,NA,"2016-08-08",43.8,36.4,11
"3533",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,58,132,212,NA,6.8,7.1,NA,16.6,13.9,NA,"KP16SP50",1623072,NA,NA,NA,172,"source_south",367,NA,NA,NA,NA,"2016-08-08",22.7,41.5,13.4
"3534",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,150,146,121,NA,75,77,NA,121,85,NA,"KP16SP51",2649900,NA,NA,NA,133.5,"source_south",368,NA,NA,NA,NA,"2016-08-09",26,42.3,12.4
"3535",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,37,193,97,NA,61,72,NA,110,140,NA,"KP16SP52",692677,NA,NA,NA,145,"source_south",369,NA,NA,NA,NA,"2016-08-09",19,35,8.1
"3536",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,112,264,257,NA,65,72,NA,136,148,NA,"KP16SP53",7598976,NA,NA,NA,260.5,"source_south",370,NA,NA,NA,NA,"2016-08-09",39,30.5,7
"3537",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,107,159,148,NA,6.2,5.9,NA,8,3.1,NA,"KP16SP56",2517924,NA,NA,NA,153.5,"source_south",371,NA,NA,NA,NA,"2016-08-09",33,41.2,10.8
"3538",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,47,184,184,NA,6.3,6.2,NA,7.2,7.5,NA,"KP16SP57",1591232,NA,NA,NA,184,"source_south",372,NA,NA,NA,NA,"2016-08-09",15.1,34.8,7.9
"3539",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,41,146,102,NA,4.9,4.6,NA,3.9,5.5,NA,"KP16SP59",610572,NA,NA,NA,124,"source_south",373,NA,NA,NA,NA,"2016-08-09",15.2,47.5,10.4
"3540",NA,NA,2016,"Salix pulchra","Kluane",2016-08-07,NA,NA,2016,87,354,338,NA,7.2,6.6,NA,9.8,13.4,NA,"KP16SP60",10409724,NA,NA,NA,346,"source_south",374,NA,NA,NA,NA,"2016-08-09",31.7,37.8,18.6
"3541",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,141,102,81,NA,61,63,NA,131,142,NA,"KP16SR41",1164942,NA,NA,NA,91.5,"source_south",375,NA,NA,NA,NA,"2016-08-09",32,43.4,9.1
"3542",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,108,154,186,NA,72,75,NA,119,138,NA,"KP16SR42",3093552,NA,NA,NA,170,"source_south",376,NA,NA,NA,NA,"2016-08-09",37,38.5,11.4
"3543",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,111,272,250,NA,71,85,NA,132,162,NA,"KP16SR43",7548000,NA,NA,NA,261,"source_south",377,NA,NA,NA,NA,"2016-08-09",61,51.6,10.3
"3544",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,66,222,187,NA,66,71,NA,207,109,NA,"KP16SR44",2739924,NA,NA,NA,204.5,"source_south",378,NA,NA,NA,NA,"2016-08-09",34,43.5,12.7
"3545",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,76,206,207,NA,62,59,NA,96,105,NA,"KP16SR45",3240792,NA,NA,NA,206.5,"source_south",379,NA,NA,NA,NA,"2016-08-09",44,43.4,11.3
"3546",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,124.5,245,193,NA,6.5,6.9,NA,14.5,14.5,NA,"KP16SR46",5886982.5,NA,NA,NA,219,"source_south",380,NA,NA,NA,NA,"2016-08-09",64.1,54.8,14.3
"3547",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,116,193,179,NA,8.5,9.3,NA,9.4,15.6,NA,"KP16SR47",4007452,NA,NA,NA,186,"source_south",381,NA,NA,NA,NA,"2016-08-09",33.5,35.4,11.2
"3548",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,61,54,37,NA,4.2,4.4,NA,8.4,7.2,NA,"KP16SR48",121878,NA,NA,NA,45.5,"source_south",382,NA,NA,NA,NA,"2016-08-09",18.1,39.9,6.9
"3549",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,88,213,198,NA,8.1,7.5,NA,10.1,10.9,NA,"KP16SR49",3711312,NA,NA,NA,205.5,"source_south",383,NA,NA,NA,NA,"2016-08-09",47.6,45.5,20.4
"3550",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,143,165,215,NA,7.3,6.8,NA,11.5,13.1,NA,"KP16SR50",5072925,NA,NA,NA,190,"source_south",384,NA,NA,NA,NA,"2016-08-09",51.8,37.5,19.1
"3551",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,67,142,115,NA,56,57,NA,101,138,NA,"KP16SR51",1094110,NA,NA,NA,128.5,"source_south",385,NA,NA,NA,NA,"2016-08-09",35,46.7,10.5
"3552",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,71,145,104,NA,51,50,NA,115,133,NA,"KP16SR52",1070680,NA,NA,NA,124.5,"source_south",386,NA,NA,NA,NA,"2016-08-09",25,34.1,9.7
"3553",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,92,248,218,NA,46,48,NA,71,56,NA,"KP16SR53",4973888,NA,NA,NA,233,"source_south",387,NA,NA,NA,NA,"2016-08-09",36,36.3,9.1
"3554",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,66,123,114,NA,70,81,NA,165,183,NA,"KP16SR54",925452,NA,NA,NA,118.5,"source_south",388,NA,NA,NA,NA,"2016-08-09",20,28.1,7.7
"3555",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,44,102,65,NA,50,53,NA,90,96,NA,"KP16SR55",291720,NA,NA,NA,83.5,"source_south",389,NA,NA,NA,NA,"2016-08-09",12,31.7,8.1
"3556",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,102,189,197,NA,5.3,5.8,NA,12.2,12.1,NA,"KP16SR56",3797766,NA,NA,NA,193,"source_south",390,NA,NA,NA,NA,"2016-08-09",36.8,46.6,9.6
"3557",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,70,122,95,NA,6.7,6.1,NA,9.6,4,NA,"KP16SR57",811300,NA,NA,NA,108.5,"source_south",391,NA,NA,NA,NA,"2016-08-09",22.7,43.4,12.7
"3558",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,54,104,84,NA,5.7,5.6,NA,4.4,5.5,NA,"KP16SR58",471744,NA,NA,NA,94,"source_south",392,NA,NA,NA,NA,"2016-08-09",20.8,33.2,9.2
"3559",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,96,119,66,NA,5.9,4.3,NA,4.3,6.1,NA,"KP16SR59",753984,NA,NA,NA,92.5,"source_south",393,NA,NA,NA,NA,"2016-08-09",27.1,45.9,15.9
"3560",NA,NA,2016,"Salix richardsonii","Kluane",2016-08-07,NA,NA,2016,71,175,162,NA,6,6.6,NA,14.3,9.2,NA,"KP16SR60",2012850,NA,NA,NA,168.5,"source_south",394,NA,NA,NA,NA,"2016-08-09",26.9,45.4,12.7
"3561",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,17.1,68,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA1",NA,NA,NA,NA,NA,"source_south",395,NA,NA,NA,"2015-08-18","2015-08-20",0.7,22,5
"3562",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,23,63,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA10",NA,NA,NA,NA,NA,"source_south",396,NA,NA,NA,"2015-08-18","2015-08-20",0.7,23,6
"3563",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,20.5,167,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA14",NA,NA,NA,NA,NA,"source_south",397,NA,NA,NA,"2015-08-18","2015-08-20",1.3,25,11
"3564",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,23,137,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA15",NA,NA,NA,NA,NA,"source_south",398,NA,NA,NA,"2015-08-18","2015-08-20",1.4,26,11
"3565",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,17.6,64,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA3",NA,NA,NA,NA,NA,"source_south",399,NA,NA,NA,"2015-08-18","2015-08-20",0.9,17,6
"3566",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,23.5,31.4,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA4",NA,NA,NA,NA,NA,"source_south",400,NA,NA,NA,"2015-08-18","2015-08-20",0.6,21,7
"3567",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,17.4,37,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA5",NA,NA,NA,NA,NA,"source_south",401,NA,NA,NA,"2015-08-18","2015-08-20",1,16,7
"3568",NA,NA,2015,"Salix arctica","Kluane",2015-08-18,NA,NA,2015,20.5,46,NA,NA,NA,NA,NA,NA,NA,NA,"K15PSA7",NA,NA,NA,NA,NA,"source_south",402,NA,NA,NA,"2015-08-18","2015-08-20",0.7,23,6
"3569",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-22,NA,NA,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA10",NA,NA,NA,NA,NA,"source_north",403,NA,NA,NA,"2015-07-22","2015-08-20",1.1,42,11
"3570",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-22,NA,NA,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA6",NA,NA,NA,NA,NA,"source_north",404,NA,NA,NA,"2015-07-22","2015-08-20",0.8,37,8
"3571",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-22,NA,NA,2015,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA7",NA,NA,NA,NA,NA,"source_north",405,NA,NA,NA,"2015-07-22","2015-08-20",0.7,42,4
"3572",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-22,NA,NA,2015,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA8",NA,NA,NA,NA,NA,"source_north",406,NA,NA,NA,"2015-07-22","2015-08-20",1.5,33,9
"3573",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-22,NA,NA,2015,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA9",NA,NA,NA,NA,NA,"source_north",407,NA,NA,NA,"2015-07-22","2015-08-20",1,31,6
"3574",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-21,NA,NA,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA3",NA,NA,NA,NA,NA,"source_north",408,NA,NA,NA,"2015-07-21","2015-08-20",0.7,44,9
"3575",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-21,NA,NA,2015,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA4",NA,NA,NA,NA,NA,"source_north",409,NA,NA,NA,"2015-07-21","2015-08-20",0.5,34,8
"3576",NA,NA,2015,"Salix arctica","Qikiqtaruk",2015-07-21,NA,NA,2015,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SA5",NA,NA,NA,NA,NA,"source_north",410,NA,NA,NA,"2015-07-21","2015-08-20",1.2,43,6
"3577",NA,NA,2015,"Salix pulchra","Qikiqtaruk",2015-07-18,NA,NA,2015,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP1",NA,NA,NA,NA,NA,"source_north",411,NA,NA,NA,"2015-07-18","2015-08-18",0.9,46.7,9
"3578",NA,NA,2015,"Salix pulchra","Qikiqtaruk",2015-07-18,NA,NA,2015,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP10",NA,NA,NA,NA,NA,"source_north",412,NA,NA,NA,"2015-07-18","2015-08-18",1.2,83.1,9
"3579",NA,NA,2015,"Salix pulchra","Qikiqtaruk",2015-07-18,NA,NA,2015,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP11",NA,NA,NA,NA,NA,"source_north",413,NA,NA,NA,"2015-07-18","2015-08-18",0.8,39.8,7
"3580",NA,NA,2015,"Salix pulchra","Qikiqtaruk",2015-07-18,NA,NA,2015,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP12",NA,NA,NA,NA,NA,"source_north",414,NA,NA,NA,"2015-07-18","2015-08-18",0.6,53.6,4
"3581",NA,NA,2015,"Salix pulchra","Qikiqtaruk",2015-07-18,NA,NA,2015,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP13",NA,NA,NA,NA,NA,"source_north",415,NA,NA,NA,"2015-07-18","2015-08-18",1.7,61,11
"3582",NA,NA,2015,"Salix pulchra","Qikiqtaruk",2015-07-18,NA,NA,2015,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP14",NA,NA,NA,NA,NA,"source_north",416,NA,NA,NA,"2015-07-18","2015-08-18",1.5,34.6,6
"3583",NA,NA,2015,"Salix pulchra","Qikiqtaruk",2015-07-18,NA,NA,2015,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H15SP15",NA,NA,NA,NA,NA,"source_north",417,NA,NA,NA,"2015-07-18","2015-08-18",0.9,35,9
