Date & time,TMS3 number,Soil temperature -6 cm,Surface temperature,Air temperature +12 cm,period in 640 μs,error by probe,temperature correction,Volumetric soil moisture without temp correction,Vol. moisture
2021.08.19 05:00,0,#VALUE!,5625,3625,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 05:15,0,#VALUE!,55625,#VALUE!,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 05:30,0,#VALUE!,#VALUE!,3875,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 05:45,0,#VALUE!,#VALUE!,3875,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 06:00,0,#VALUE!,54375,36875,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 06:15,0,#VALUE!,5375,3625,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 06:30,0,#VALUE!,53125,#VALUE!,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 06:45,0,#VALUE!,#VALUE!,33125,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 07:00,0,#VALUE!,51875,#VALUE!,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 07:15,0,#VALUE!,5125,3125,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 07:30,0,#VALUE!,50625,30625,1778,202,#VALUE!,0.163,#VALUE!
2021.08.19 07:45,0,51875,5,3125,1778,202,-86618,0.163,117.078
2021.08.19 08:00,0,51875,5,#VALUE!,1778,202,-86618,0.163,117.078
2021.08.19 08:15,0,51875,49375,3125,1778,202,-86618,0.163,117.078
2021.08.19 08:30,0,5125,4875,#VALUE!,1778,202,-6918,0.163,-0.110
2021.08.19 08:45,0,5125,4875,3375,1778,202,-6918,0.163,-0.110
2021.08.19 09:00,0,5125,4875,#VALUE!,1779,202,-6916,0.163,-0.110
2021.08.19 09:15,0,5125,4875,35625,1779,202,-6916,0.163,-0.110
2021.08.19 09:30,0,5125,4875,3625,1779,202,-6916,0.163,-0.110
2021.08.19 09:45,0,5125,4875,3625,1779,202,-6916,0.163,-0.110
2021.08.19 10:00,0,5125,4875,3625,1779,202,-6916,0.163,-0.110
2021.08.19 10:15,0,5125,4875,36875,1779,202,-6916,0.163,-0.110
2021.08.19 10:30,0,5125,4875,3625,1779,202,-6916,0.163,-0.110
2021.08.19 10:45,0,5125,4875,3625,1779,202,-6916,0.163,-0.110
2021.08.19 11:00,0,50625,4875,#VALUE!,1779,202,-84474,0.163,111.101
2021.08.19 11:15,0,50625,48125,#VALUE!,1779,202,-84474,0.163,111.101
2021.08.19 11:30,0,50625,#VALUE!,3375,1780,202,-84462,0.163,111.066
2021.08.19 11:45,0,50625,#VALUE!,3,1780,202,-84462,0.163,111.066
2021.08.19 12:00,0,5,4625,#VALUE!,1780,202,1812,0.163,0.177
2021.08.19 12:15,0,5,4625,2875,1780,202,1812,0.163,0.177
2021.08.19 12:30,0,5,45625,3,1780,202,1812,0.163,0.177
2021.08.19 12:45,0,5,45625,33125,1780,202,1812,0.163,0.177
2021.08.19 13:00,0,5,45625,#VALUE!,1780,202,1812,0.163,0.177
2021.08.19 13:15,0,5,45625,3375,1780,202,1812,0.163,0.177
2021.08.19 13:30,0,5,45625,3625,1780,202,1812,0.163,0.177
2021.08.19 13:45,0,5,4625,36875,1781,202,1813,0.163,0.177
2021.08.19 14:00,0,5,4625,35625,1781,202,1813,0.163,0.177
2021.08.19 14:15,0,5,4625,3875,1781,202,1813,0.163,0.177
2021.08.19 14:30,0,49375,46875,4375,1781,202,-82319,0.163,105.248
2021.08.19 14:45,0,49375,#VALUE!,4375,1781,202,-82319,0.163,105.248
2021.08.19 15:00,0,49375,4875,48125,1781,202,-82319,0.163,105.248
2021.08.19 15:15,0,49375,5,#VALUE!,1781,202,-82319,0.163,105.248
2021.08.19 15:30,0,49375,50625,5375,1781,202,-82319,0.163,105.248
2021.08.19 15:45,0,49375,5125,#VALUE!,1781,202,-82319,0.163,105.248
2021.08.19 16:00,0,4875,#VALUE!,5875,1781,202,-6486,0.163,-0.157
2021.08.19 16:15,0,4875,53125,5625,1781,202,-6486,0.163,-0.157
2021.08.19 16:30,0,4875,5375,#VALUE!,1781,202,-6486,0.163,-0.157
2021.08.19 16:45,0,4875,#VALUE!,6125,1781,202,-6486,0.163,-0.157
2021.08.19 17:00,0,4875,55625,59375,1781,202,-6486,0.163,-0.157
2021.08.19 17:15,0,4875,5625,#VALUE!,1780,202,-6488,0.163,-0.157
2021.08.19 17:30,0,4875,#VALUE!,#VALUE!,1780,202,-6488,0.163,-0.157
2021.08.19 17:45,0,4875,58125,#VALUE!,1780,202,-6488,0.163,-0.157
2021.08.19 18:00,0,4875,59375,71875,1780,202,-6488,0.163,-0.157
2021.08.19 18:15,0,4875,6125,75625,1779,202,-6490,0.163,-0.157
2021.08.19 18:30,0,4875,#VALUE!,74375,1779,202,-6490,0.163,-0.157
2021.08.19 18:45,0,4875,63125,74375,1779,202,-6490,0.163,-0.157
2021.08.19 19:00,0,4875,6375,#VALUE!,1778,202,-6492,0.163,-0.156
2021.08.19 19:15,0,4875,64375,#VALUE!,1778,202,-6492,0.163,-0.156
2021.08.19 19:30,0,49375,#VALUE!,94375,1777,202,-82368,0.162,105.379
2021.08.19 19:45,0,4875,69375,#VALUE!,1777,202,-6494,0.162,-0.156
2021.08.19 20:00,0,49375,7375,12,1776,202,-82380,0.162,105.411
2021.08.19 20:15,0,49375,7875,12625,1776,202,-82380,0.162,105.411
2021.08.19 20:30,0,5,80625,#VALUE!,1775,202,1807,0.162,0.176
2021.08.19 20:45,0,5,8125,111875,1775,202,1807,0.162,0.176
2021.08.19 21:00,0,5,#VALUE!,11,1774,202,1806,0.162,0.176
2021.08.19 21:15,0,5,#VALUE!,113125,1774,202,1806,0.162,0.176
2021.08.19 21:30,0,5,8375,111875,1773,202,1805,0.162,0.176
2021.08.19 21:45,0,5,8375,109375,1773,202,1805,0.162,0.176
2021.08.19 22:00,0,50625,8375,#VALUE!,1773,202,-84549,0.162,111.307
2021.08.19 22:15,0,5125,#VALUE!,#VALUE!,1773,202,-6929,0.162,-0.109
2021.08.19 22:30,0,5125,8625,#VALUE!,1772,202,-6931,0.162,-0.109
2021.08.19 22:45,0,5125,8625,116875,1772,202,-6931,0.162,-0.109
2021.08.19 23:00,0,5125,88125,121875,1772,202,-6931,0.162,-0.109
2021.08.19 23:15,0,5125,8875,#VALUE!,1771,202,-6933,0.161,-0.108
2021.08.19 23:30,0,51875,8875,11125,1771,202,-86707,0.161,117.331
2021.08.19 23:45,0,#VALUE!,#VALUE!,10375,1771,202,#VALUE!,0.161,#VALUE!
2021.08.20 00:00,0,#VALUE!,8625,116875,1770,202,#VALUE!,0.161,#VALUE!
2021.08.20 00:15,0,#VALUE!,8625,#VALUE!,1770,202,#VALUE!,0.161,#VALUE!
2021.08.20 00:30,0,#VALUE!,8375,#VALUE!,1769,202,#VALUE!,0.161,#VALUE!
2021.08.20 00:45,0,#VALUE!,83125,99375,1769,202,#VALUE!,0.161,#VALUE!
2021.08.20 01:00,0,53125,8375,108125,1769,202,-88866,0.161,123.516
2021.08.20 01:15,0,53125,#VALUE!,#VALUE!,1768,202,-88879,0.161,123.554
2021.08.20 01:30,0,5375,85625,#VALUE!,1768,202,-7367,0.161,-0.055
2021.08.20 01:45,0,5375,8625,11625,1768,202,-7367,0.161,-0.055
2021.08.20 02:00,0,5375,86875,11375,1768,202,-7367,0.161,-0.055
2021.08.20 02:15,0,5375,8625,11375,1767,202,-7369,0.161,-0.055
2021.08.20 02:30,0,5375,8625,110625,1767,202,-7369,0.161,-0.055
2021.08.20 02:45,0,5375,#VALUE!,#VALUE!,1766,202,-7371,0.160,-0.054
2021.08.20 03:00,0,54375,#VALUE!,9,1766,202,-91039,0.160,129.903
2021.08.20 03:15,0,5375,8,8125,1766,202,-7371,0.160,-0.054
2021.08.20 03:30,0,#VALUE!,78125,73125,1765,202,#VALUE!,0.160,#VALUE!
2021.08.20 03:45,0,#VALUE!,7625,7,1765,202,#VALUE!,0.160,#VALUE!
2021.08.20 04:00,0,#VALUE!,7375,60625,1764,202,#VALUE!,0.160,#VALUE!
2021.08.20 04:15,0,#VALUE!,7125,#VALUE!,1764,202,#VALUE!,0.160,#VALUE!
2021.08.20 04:30,0,#VALUE!,#VALUE!,39375,1764,202,#VALUE!,0.160,#VALUE!
2021.08.20 04:45,0,#VALUE!,#VALUE!,33125,1763,202,#VALUE!,0.160,#VALUE!
2021.08.20 05:00,0,#VALUE!,#VALUE!,2875,1763,202,#VALUE!,0.160,#VALUE!
2021.08.20 05:15,0,#VALUE!,6,2625,1763,202,#VALUE!,0.160,#VALUE!
2021.08.20 05:30,0,#VALUE!,#VALUE!,#VALUE!,1763,202,#VALUE!,0.160,#VALUE!
2021.08.20 05:45,0,#VALUE!,#VALUE!,23125,1763,202,#VALUE!,0.160,#VALUE!
2021.08.20 06:00,0,#VALUE!,5375,1875,1763,202,#VALUE!,0.160,#VALUE!
2021.08.20 06:15,0,#VALUE!,5125,13125,1764,202,#VALUE!,0.160,#VALUE!
2021.08.20 06:30,0,#VALUE!,5,1125,1764,202,#VALUE!,0.160,#VALUE!
2021.08.20 06:45,0,#VALUE!,48125,#VALUE!,1764,202,#VALUE!,0.160,#VALUE!
2021.08.20 07:00,0,#VALUE!,4625,#VALUE!,1765,202,#VALUE!,0.160,#VALUE!
2021.08.20 07:15,0,54375,#VALUE!,#VALUE!,1765,202,-91053,0.160,129.943
2021.08.20 07:30,0,54375,4375,#VALUE!,1766,202,-91039,0.160,129.903
2021.08.20 07:45,0,5375,#VALUE!,#VALUE!,1766,202,-7371,0.160,-0.054
2021.08.20 08:00,0,5375,40625,#VALUE!,1767,202,-7369,0.161,-0.055
2021.08.20 08:15,0,5375,3875,#VALUE!,1767,202,-7369,0.161,-0.055
2021.08.20 08:30,0,5375,3875,#VALUE!,1768,202,-7367,0.161,-0.055
2021.08.20 08:45,0,5375,#VALUE!,0,1769,202,-7364,0.161,-0.055
2021.08.20 09:00,0,53125,#VALUE!,#VALUE!,1769,202,-88866,0.161,123.516
2021.08.20 09:15,0,53125,3625,#VALUE!,1770,202,-88853,0.161,123.478
2021.08.20 09:30,0,#VALUE!,3625,#VALUE!,1771,202,#VALUE!,0.161,#VALUE!
2021.08.20 09:45,0,#VALUE!,#VALUE!,#VALUE!,1771,202,#VALUE!,0.161,#VALUE!
2021.08.20 10:00,0,#VALUE!,3375,#VALUE!,1772,202,#VALUE!,0.162,#VALUE!
2021.08.20 10:15,0,#VALUE!,#VALUE!,-10625,1772,202,#VALUE!,0.162,#VALUE!
2021.08.20 10:30,0,51875,3125,-1125,1773,202,-86681,0.162,117.259
2021.08.20 10:45,0,51875,3,#VALUE!,1773,202,-86681,0.162,117.259
2021.08.20 11:00,0,5125,3,#VALUE!,1774,202,-6927,0.162,-0.109
2021.08.20 11:15,0,5125,29375,#VALUE!,1775,202,-6925,0.162,-0.109
2021.08.20 11:30,0,5125,29375,#VALUE!,1776,202,-6922,0.162,-0.110
2021.08.20 11:45,0,5125,2875,#VALUE!,1776,202,-6922,0.162,-0.110
2021.08.20 12:00,0,50625,2875,#VALUE!,1777,202,-84499,0.162,111.169
2021.08.20 12:15,0,5,2875,0,1778,202,1810,0.163,0.177
2021.08.20 12:30,0,5,#VALUE!,#VALUE!,1779,202,1811,0.163,0.177
2021.08.20 12:45,0,5,#VALUE!,#VALUE!,1779,202,1811,0.163,0.177
2021.08.20 13:00,0,5,2625,#VALUE!,1780,202,1812,0.163,0.177
2021.08.20 13:15,0,5,25625,-1375,1780,202,1812,0.163,0.177
2021.08.20 13:30,0,49375,#VALUE!,-1625,1781,202,-82319,0.163,105.248
2021.08.20 13:45,0,4875,2375,#VALUE!,1782,202,-6484,0.163,-0.157
2021.08.20 14:00,0,4875,2375,#VALUE!,1782,202,-6484,0.163,-0.157
2021.08.20 14:15,0,4875,2375,#VALUE!,1783,202,-6481,0.163,-0.157
2021.08.20 14:30,0,4875,2375,#VALUE!,1783,202,-6481,0.163,-0.157
2021.08.20 14:45,0,4875,24375,#VALUE!,1784,202,-6479,0.164,-0.158
2021.08.20 15:00,0,48125,2625,#VALUE!,1785,202,-80141,0.164,99.494
2021.08.20 15:15,0,#VALUE!,2875,3125,1785,202,#VALUE!,0.164,#VALUE!
2021.08.20 15:30,0,#VALUE!,3125,3125,1786,202,#VALUE!,0.164,#VALUE!
2021.08.20 15:45,0,#VALUE!,3375,34375,1786,202,#VALUE!,0.164,#VALUE!
2021.08.20 16:00,0,#VALUE!,3625,4125,1786,202,#VALUE!,0.164,#VALUE!
2021.08.20 16:15,0,#VALUE!,3875,#VALUE!,1787,202,#VALUE!,0.164,#VALUE!
2021.08.20 16:30,0,#VALUE!,40625,#VALUE!,1787,202,#VALUE!,0.164,#VALUE!
2021.08.20 16:45,0,#VALUE!,#VALUE!,5,1787,202,#VALUE!,0.164,#VALUE!
2021.08.20 17:00,0,46875,4375,49375,1787,202,-77989,0.164,93.966
2021.08.20 17:15,0,46875,#VALUE!,4875,1787,202,-77989,0.164,93.966
2021.08.20 17:30,0,46875,#VALUE!,58125,1787,202,-77989,0.164,93.966
2021.08.20 17:45,0,46875,4875,#VALUE!,1786,202,-78000,0.164,93.995
2021.08.20 18:00,0,46875,5,5625,1786,202,-78000,0.164,93.995
2021.08.20 18:15,0,46875,5125,63125,1786,202,-78000,0.164,93.995
2021.08.20 18:30,0,46875,#VALUE!,6,1786,202,-78000,0.164,93.995
2021.08.20 18:45,0,46875,5375,66875,1785,202,-78012,0.164,94.025
2021.08.20 19:00,0,46875,5625,7625,1785,202,-78012,0.164,94.025
2021.08.20 19:15,0,46875,5875,8,1784,202,-78024,0.164,94.054
2021.08.20 19:30,0,46875,6125,#VALUE!,1784,202,-78024,0.164,94.054
2021.08.20 19:45,0,4625,#VALUE!,7875,1783,202,-6056,0.163,-0.197
2021.08.20 20:00,0,4625,#VALUE!,8,1782,202,-6058,0.163,-0.197
2021.08.20 20:15,0,#VALUE!,63125,84375,1782,202,#VALUE!,0.163,#VALUE!
2021.08.20 20:30,0,#VALUE!,#VALUE!,#VALUE!,1781,202,#VALUE!,0.163,#VALUE!
2021.08.20 20:45,0,#VALUE!,#VALUE!,8875,1780,202,#VALUE!,0.163,#VALUE!
2021.08.20 21:00,0,#VALUE!,65625,#VALUE!,1779,202,#VALUE!,0.163,#VALUE!
2021.08.20 21:15,0,#VALUE!,6625,9125,1779,202,#VALUE!,0.163,#VALUE!
2021.08.20 21:30,0,#VALUE!,66875,8375,1778,202,#VALUE!,0.163,#VALUE!
2021.08.20 21:45,0,#VALUE!,#VALUE!,86875,1777,202,#VALUE!,0.162,#VALUE!
2021.08.20 22:00,0,48125,#VALUE!,9625,1776,202,-80248,0.162,99.773
2021.08.20 22:15,0,#VALUE!,69375,9875,1775,202,#VALUE!,0.162,#VALUE!
2021.08.20 22:30,0,48125,7,9625,1775,202,-80260,0.162,99.804
2021.08.20 22:45,0,4875,7125,96875,1774,202,-6500,0.162,-0.155
2021.08.20 23:00,0,4875,71875,9625,1773,202,-6502,0.162,-0.155
2021.08.20 23:15,0,4875,7375,109375,1772,202,-6505,0.162,-0.155
2021.08.20 23:30,0,4875,75625,10625,1771,202,-6507,0.161,-0.155
2021.08.20 23:45,0,4875,7625,#VALUE!,1770,202,-6509,0.161,-0.155
2021.08.21 00:00,0,4875,#VALUE!,#VALUE!,1769,202,-6511,0.161,-0.154
2021.08.21 00:15,0,4875,7875,101875,1769,202,-6511,0.161,-0.154
2021.08.21 00:30,0,49375,78125,9,1768,202,-82477,0.161,105.672
2021.08.21 00:45,0,49375,7625,8375,1767,202,-82490,0.161,105.705
2021.08.21 01:00,0,5,#VALUE!,#VALUE!,1766,202,1798,0.160,0.175
2021.08.21 01:15,0,5,#VALUE!,63125,1765,202,1797,0.160,0.175
2021.08.21 01:30,0,5,7,#VALUE!,1764,202,1796,0.160,0.174
2021.08.21 01:45,0,5,#VALUE!,#VALUE!,1763,202,1795,0.160,0.174
2021.08.21 02:00,0,50625,#VALUE!,4625,1762,202,-84686,0.160,111.684
2021.08.21 02:15,0,50625,#VALUE!,4125,1762,202,-84686,0.160,111.684
2021.08.21 02:30,0,50625,5875,38125,1761,202,-84698,0.160,111.718
2021.08.21 02:45,0,50625,55625,3875,1793,202,-84299,0.165,110.620
2021.08.21 03:00,0,5125,53125,31875,1833,202,-6799,0.172,-0.124
2021.08.21 03:15,0,5125,49375,2375,1871,202,-6717,0.179,-0.133
2021.08.21 03:30,0,5125,44375,2,1908,202,-6636,0.186,-0.141
2021.08.21 03:45,0,51875,40625,1625,1934,202,-84600,0.191,111.451
2021.08.21 04:00,0,51875,38125,18125,1955,202,-84324,0.195,110.692
2021.08.21 04:15,0,51875,#VALUE!,#VALUE!,1973,202,-84086,0.198,110.042
2021.08.21 04:30,0,51875,3875,2625,1984,202,-83941,0.200,109.645
2021.08.21 04:45,0,5125,3875,2625,1987,202,-6463,0.201,-0.159
2021.08.21 05:00,0,5125,4,#VALUE!,1986,202,-6465,0.200,-0.159
2021.08.21 05:15,0,5125,4,#VALUE!,1984,202,-6469,0.200,-0.158
2021.08.21 05:30,0,5125,4,#VALUE!,1982,202,-6474,0.200,-0.158
2021.08.21 05:45,0,50625,40625,25625,1979,202,-81934,0.199,104.226
2021.08.21 06:00,0,5,40625,25625,1976,202,2008,0.199,0.213
2021.08.21 06:15,0,5,40625,2375,1974,202,2006,0.198,0.213
2021.08.21 06:30,0,5,4,2125,1971,202,2003,0.198,0.212
2021.08.21 06:45,0,5,4,2125,1968,202,2000,0.197,0.211
2021.08.21 07:00,0,5,4,#VALUE!,1966,202,1998,0.197,0.211
2021.08.21 07:15,0,49375,4,#VALUE!,1963,202,-80063,0.196,99.296
2021.08.21 07:30,0,49375,4,1875,1961,202,-80088,0.196,99.361
2021.08.21 07:45,0,4875,3875,1875,1958,202,-6111,0.195,-0.192
2021.08.21 08:00,0,4875,3875,1875,1956,202,-6115,0.195,-0.192
2021.08.21 08:15,0,4875,3875,18125,1955,202,-6117,0.195,-0.192
2021.08.21 08:30,0,4875,38125,#VALUE!,1952,202,-6123,0.194,-0.191
2021.08.21 08:45,0,4875,#VALUE!,1625,1950,202,-6128,0.194,-0.191
2021.08.21 09:00,0,4875,#VALUE!,1625,1949,202,-6130,0.194,-0.191
2021.08.21 09:15,0,4875,#VALUE!,1625,1947,202,-6134,0.193,-0.190
2021.08.21 09:30,0,48125,36875,15625,1945,202,-78206,0.193,94.522
2021.08.21 09:45,0,48125,3625,15625,1944,202,-78219,0.193,94.553
2021.08.21 10:00,0,48125,3625,14375,1942,202,-78243,0.192,94.616
2021.08.21 10:15,0,#VALUE!,3625,#VALUE!,1941,202,#VALUE!,0.192,#VALUE!
2021.08.21 10:30,0,#VALUE!,3625,1625,1939,202,#VALUE!,0.192,#VALUE!
2021.08.21 10:45,0,#VALUE!,35625,15625,1938,202,#VALUE!,0.192,#VALUE!
2021.08.21 11:00,0,#VALUE!,#VALUE!,14375,1936,202,#VALUE!,0.191,#VALUE!
2021.08.21 11:15,0,#VALUE!,#VALUE!,13125,1935,202,#VALUE!,0.191,#VALUE!
2021.08.21 11:30,0,#VALUE!,34375,10625,1934,202,#VALUE!,0.191,#VALUE!
2021.08.21 11:45,0,#VALUE!,3375,1,1933,202,#VALUE!,0.191,#VALUE!
2021.08.21 12:00,0,#VALUE!,3375,#VALUE!,1932,202,#VALUE!,0.190,#VALUE!
2021.08.21 12:15,0,#VALUE!,#VALUE!,#VALUE!,1931,202,#VALUE!,0.190,#VALUE!
2021.08.21 12:30,0,46875,#VALUE!,#VALUE!,1930,202,-76303,0.190,89.749
2021.08.21 12:45,0,46875,3125,#VALUE!,1929,202,-76315,0.190,89.779
2021.08.21 13:00,0,46875,3125,#VALUE!,1928,202,-76327,0.190,89.808
2021.08.21 13:15,0,46875,3,#VALUE!,1928,202,-76327,0.190,89.808
2021.08.21 13:30,0,4625,3,#VALUE!,1928,202,-5757,0.190,-0.221
2021.08.21 13:45,0,4625,29375,#VALUE!,1927,202,-5759,0.190,-0.221
2021.08.21 14:00,0,4625,2875,#VALUE!,1926,202,-5761,0.189,-0.221
2021.08.21 14:15,0,4625,2875,#VALUE!,1926,202,-5761,0.189,-0.221
2021.08.21 14:30,0,4625,2875,#VALUE!,1925,202,-5763,0.189,-0.221
2021.08.21 14:45,0,4625,28125,#VALUE!,1925,202,-5763,0.189,-0.221
2021.08.21 15:00,0,4625,#VALUE!,#VALUE!,1924,202,-5765,0.189,-0.221
2021.08.21 15:15,0,4625,#VALUE!,#VALUE!,1924,202,-5765,0.189,-0.221
2021.08.21 15:30,0,45625,#VALUE!,#VALUE!,1924,202,-74285,0.189,84.826
2021.08.21 15:45,0,45625,#VALUE!,#VALUE!,1923,202,-74297,0.189,84.854
2021.08.21 16:00,0,#VALUE!,#VALUE!,#VALUE!,1923,202,#VALUE!,0.189,#VALUE!
2021.08.21 16:15,0,#VALUE!,28125,#VALUE!,1923,202,#VALUE!,0.189,#VALUE!
2021.08.21 16:30,0,#VALUE!,2875,#VALUE!,1923,202,#VALUE!,0.189,#VALUE!
2021.08.21 16:45,0,#VALUE!,2875,#VALUE!,1923,202,#VALUE!,0.189,#VALUE!
2021.08.21 17:00,0,#VALUE!,2875,#VALUE!,1922,202,#VALUE!,0.189,#VALUE!
2021.08.21 17:15,0,#VALUE!,2875,#VALUE!,1922,202,#VALUE!,0.189,#VALUE!
2021.08.21 17:30,0,#VALUE!,29375,#VALUE!,1922,202,#VALUE!,0.189,#VALUE!
2021.08.21 17:45,0,#VALUE!,3,13125,1921,202,#VALUE!,0.188,#VALUE!
2021.08.21 18:00,0,#VALUE!,3125,#VALUE!,1921,202,#VALUE!,0.188,#VALUE!
2021.08.21 18:15,0,44375,3125,#VALUE!,1921,202,-72230,0.188,79.953
2021.08.21 18:30,0,44375,#VALUE!,1875,1920,202,-72242,0.188,79.980
2021.08.21 18:45,0,44375,33125,19375,1919,202,-72253,0.188,80.006
2021.08.21 19:00,0,44375,3375,1875,1919,202,-72253,0.188,80.006
2021.08.21 19:15,0,44375,3375,21875,1919,202,-72253,0.188,80.006
2021.08.21 19:30,0,4375,#VALUE!,26875,1918,202,-5360,0.188,-0.249
2021.08.21 19:45,0,4375,#VALUE!,#VALUE!,1917,202,-5362,0.188,-0.249
2021.08.21 20:00,0,4375,39375,34375,1917,202,-5362,0.188,-0.249
2021.08.21 20:15,0,4375,4125,3625,1916,202,-5364,0.188,-0.249
2021.08.21 20:30,0,4375,4125,3125,1916,202,-5364,0.188,-0.249
2021.08.21 20:45,0,4375,4125,#VALUE!,1915,202,-5366,0.187,-0.248
2021.08.21 21:00,0,4375,41875,3125,1914,202,-5368,0.187,-0.248
2021.08.21 21:15,0,4375,4125,3125,1914,202,-5368,0.187,-0.248
2021.08.21 21:30,0,4375,41875,3625,1913,202,-5370,0.187,-0.248
2021.08.21 21:45,0,4375,#VALUE!,#VALUE!,1912,202,-5372,0.187,-0.248
2021.08.21 22:00,0,4375,43125,#VALUE!,1912,202,-5372,0.187,-0.248
2021.08.21 22:15,0,4375,4375,3875,1911,202,-5374,0.187,-0.248
2021.08.21 22:30,0,4375,4375,4,1910,202,-5376,0.186,-0.248
2021.08.21 22:45,0,4375,#VALUE!,#VALUE!,1909,202,-5378,0.186,-0.248
2021.08.21 23:00,0,4375,4625,55625,1908,202,-5380,0.186,-0.248
2021.08.21 23:15,0,4375,48125,7,1908,202,-5380,0.186,-0.248
2021.08.21 23:30,0,4375,4875,#VALUE!,1907,202,-5382,0.186,-0.247
2021.08.21 23:45,0,4375,#VALUE!,4375,1906,202,-5384,0.186,-0.247
2021.08.22 00:00,0,4375,4625,#VALUE!,1905,202,-5386,0.186,-0.247
2021.08.22 00:15,0,44375,#VALUE!,4875,1904,202,-72423,0.185,80.403
2021.08.22 00:30,0,44375,4875,55625,1903,202,-72434,0.185,80.429
2021.08.22 00:45,0,44375,49375,56875,1902,202,-72445,0.185,80.456
2021.08.22 01:00,0,44375,5,5125,1901,202,-72457,0.185,80.482
2021.08.22 01:15,0,44375,5,#VALUE!,1900,202,-72468,0.185,80.509
2021.08.22 01:30,0,44375,49375,45625,1899,202,-72479,0.184,80.535
2021.08.22 01:45,0,#VALUE!,4875,41875,1898,202,#VALUE!,0.184,#VALUE!
2021.08.22 02:00,0,#VALUE!,48125,4375,1897,202,#VALUE!,0.184,#VALUE!
2021.08.22 02:15,0,#VALUE!,#VALUE!,4125,1896,202,#VALUE!,0.184,#VALUE!
2021.08.22 02:30,0,#VALUE!,#VALUE!,#VALUE!,1895,202,#VALUE!,0.184,#VALUE!
2021.08.22 02:45,0,#VALUE!,#VALUE!,4875,1895,202,#VALUE!,0.184,#VALUE!
2021.08.22 03:00,0,#VALUE!,4625,40625,1894,202,#VALUE!,0.184,#VALUE!
2021.08.22 03:15,0,#VALUE!,4625,#VALUE!,1893,202,#VALUE!,0.183,#VALUE!
2021.08.22 03:30,0,#VALUE!,4625,#VALUE!,1892,202,#VALUE!,0.183,#VALUE!
2021.08.22 03:45,0,#VALUE!,4625,4375,1892,202,#VALUE!,0.183,#VALUE!
2021.08.22 04:00,0,#VALUE!,#VALUE!,30625,1891,202,#VALUE!,0.183,#VALUE!
2021.08.22 04:15,0,#VALUE!,43125,1875,1890,202,#VALUE!,0.183,#VALUE!
2021.08.22 04:30,0,#VALUE!,40625,1,1889,202,#VALUE!,0.183,#VALUE!
2021.08.22 04:45,0,#VALUE!,#VALUE!,#VALUE!,1889,202,#VALUE!,0.183,#VALUE!
2021.08.22 05:00,0,#VALUE!,36875,#VALUE!,1888,202,#VALUE!,0.182,#VALUE!
2021.08.22 05:15,0,#VALUE!,35625,#VALUE!,1888,202,#VALUE!,0.182,#VALUE!
2021.08.22 05:30,0,#VALUE!,3375,#VALUE!,1888,202,#VALUE!,0.182,#VALUE!
2021.08.22 05:45,0,#VALUE!,3125,-1,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 06:00,0,#VALUE!,3,#VALUE!,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 06:15,0,#VALUE!,2875,#VALUE!,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 06:30,0,#VALUE!,2875,#VALUE!,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 06:45,0,#VALUE!,#VALUE!,-1,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 07:00,0,#VALUE!,2625,#VALUE!,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 07:15,0,#VALUE!,#VALUE!,-15625,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 07:30,0,#VALUE!,2375,-1625,1887,202,#VALUE!,0.182,#VALUE!
2021.08.22 07:45,0,44375,#VALUE!,-1875,1887,202,-72615,0.182,80.853
2021.08.22 08:00,0,44375,21875,-2,1887,202,-72615,0.182,80.853
2021.08.22 08:15,0,44375,2125,-2,1887,202,-72615,0.182,80.853
2021.08.22 08:30,0,4375,2,-2,1888,202,-5420,0.182,-0.245
2021.08.22 08:45,0,4375,2,-2125,1888,202,-5420,0.182,-0.245
2021.08.22 09:00,0,4375,1875,-23125,1888,202,-5420,0.182,-0.245
2021.08.22 09:15,0,4375,18125,#VALUE!,1888,202,-5420,0.182,-0.245
2021.08.22 09:30,0,4375,#VALUE!,#VALUE!,1889,202,-5418,0.183,-0.245
2021.08.22 09:45,0,4375,16875,-2625,1888,202,-5420,0.182,-0.245
2021.08.22 10:00,0,43125,1625,#VALUE!,1888,202,-70504,0.182,75.970
2021.08.22 10:15,0,43125,1625,-21875,1888,202,-70504,0.182,75.970
2021.08.22 10:30,0,43125,1625,#VALUE!,1888,202,-70504,0.182,75.970
